Order_ID,Order_Date,Customer_ID,Region,City,Store,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Cost,Profit,Payment_Method,Customer_Type,Salesperson
ORD-08604,2025-01-07,CUST-02213,South,Kochi,Store D,Store,Grocery,Rice,1,1606.77,5,80.34,1526.43,1255.46,270.97,Cash,Loyal,SP-024
ORD-01860,2025-01-07,CUST-00257,West,Ahmedabad,Store C,Online,Clothing,Shoes,1,4455.43,25,1113.86,3341.57,2732.84,608.73,Credit Card,Returning,SP-029
ORD-01278,2025-01-07,CUST-01777,North,Delhi,Store B,Online,Electronics,Smartphone,2,22227.39,15,6668.22,37786.56,26144.78,11641.78,Net Banking,New,SP-020
ORD-09524,2025-01-07,CUST-01420,Central,Indore,Store E,Store,Electronics,Laptop,2,88381.99,25,44191.0,132572.99,90298.03,42274.95,Credit Card,New,SP-009
ORD-08995,2025-01-07,CUST-00496,East,Kolkata,Store F,Online,Clothing,Shoes,3,3286.86,5,493.03,9367.55,7310.2,2057.35,Net Banking,Loyal,SP-013
ORD-03380,2025-01-07,CUST-01326,East,Patna,Store B,Store,Furniture,Study Table,2,11870.97,5,1187.1,22554.84,18074.72,4480.12,Cash,Returning,SP-006
ORD-07698,2025-01-07,CUST-00756,West,Ahmedabad,Store A,Store,Grocery,Cooking Oil,2,249.23,5,24.92,473.54,361.88,111.66,Net Banking,Loyal,SP-025
ORD-06504,2025-01-07,CUST-01460,North,Jaipur,Store E,Online,Electronics,Tablet,1,20629.12,5,1031.46,19597.66,13515.69,6081.98,Net Banking,Loyal,SP-012
ORD-00895,2025-01-07,CUST-00722,Central,Indore,Store D,Online,Electronics,Tablet,1,29786.44,15,4467.97,25318.47,16480.17,8838.3,Cash,Loyal,SP-029
ORD-04254,2025-01-07,CUST-02059,North,Delhi,Store B,Store,Furniture,Office Chair,3,6779.15,0,0.0,20337.45,16810.74,3526.71,Credit Card,Loyal,SP-017
ORD-07461,2025-01-07,CUST-02325,East,Bhubaneswar,Store A,Store,Furniture,Bookshelf,1,8431.28,0,0.0,8431.28,6024.77,2406.51,Net Banking,New,SP-009
ORD-02863,2025-01-07,CUST-02341,South,Hyderabad,Store E,Store,Furniture,Sofa,1,60315.0,25,15078.75,45236.25,28489.78,16746.47,Debit Card,New,SP-024
ORD-01651,2025-01-07,CUST-00233,South,Hyderabad,Store D,Online,Grocery,Snacks,1,349.58,0,0.0,349.58,276.61,72.97,Credit Card,Returning,SP-017
ORD-00606,2025-01-07,CUST-00938,Central,Nagpur,Store D,Store,Grocery,Tea,2,289.04,5,28.9,549.18,449.33,99.85,Net Banking,Returning,SP-004
ORD-04373,2025-01-07,CUST-00986,West,Ahmedabad,Store B,Online,Electronics,Laptop,1,93351.06,25,23337.76,70013.3,45139.34,24873.96,Net Banking,Returning,SP-024
ORD-06013,2025-01-07,CUST-00137,South,Kochi,Store A,Online,Electronics,Smartphone,1,24043.72,0,0.0,24043.72,16679.87,7363.85,Debit Card,Returning,SP-026
ORD-03837,2025-01-07,CUST-01854,North,Delhi,Store B,Store,Clothing,Shoes,1,5572.41,20,1114.48,4457.93,3465.19,992.74,UPI,Returning,SP-020
ORD-06551,2025-01-07,CUST-00446,North,Chandigarh,Store C,Online,Clothing,Dress,4,2727.24,10,1090.9,9818.06,6235.95,3582.11,Debit Card,Returning,SP-021
ORD-01463,2025-01-07,CUST-00092,North,Lucknow,Store A,Store,Electronics,Laptop,1,83038.8,0,0.0,83038.8,61296.56,21742.24,UPI,New,SP-027
ORD-06488,2025-01-07,CUST-00196,East,Bhubaneswar,Store C,Store,Clothing,Jeans,3,1642.95,20,985.77,3943.08,3309.95,633.13,Credit Card,Loyal,SP-014
ORD-08802,2025-01-07,CUST-00248,Central,Indore,Store D,Store,Grocery,Cooking Oil,2,132.35,10,26.47,238.23,152.42,85.81,UPI,Returning,SP-008
ORD-04617,2025-01-07,CUST-02042,West,Pune,Store B,Store,Clothing,T-Shirt,1,1385.74,5,69.29,1316.45,1032.89,283.56,Debit Card,New,SP-005
ORD-05976,2025-01-07,CUST-02356,South,Chennai,Store C,Store,Grocery,Cooking Oil,1,378.49,20,75.7,302.79,209.64,93.15,Net Banking,Returning,SP-011
ORD-08068,2025-01-07,CUST-01958,Central,Bhopal,Store F,Store,Electronics,Laptop,5,66636.22,0,0.0,333181.1,285028.17,48152.93,Net Banking,New,SP-007
ORD-02468,2025-01-07,CUST-01861,South,Bengaluru,Store F,Store,Electronics,Smartwatch,1,10790.2,25,2697.55,8092.65,6196.82,1895.83,Credit Card,Returning,SP-022
ORD-01715,2025-01-07,CUST-02303,South,Bengaluru,Store E,Online,Home Appliances,Washing Machine,1,28492.44,0,0.0,28492.44,20028.43,8464.01,UPI,Returning,SP-001
ORD-04946,2025-01-07,CUST-00906,West,Pune,Store B,Store,Grocery,Cooking Oil,1,567.11,0,0.0,567.11,455.58,111.53,Credit Card,New,SP-016
ORD-07851,2025-01-07,CUST-00775,North,Lucknow,Store D,Store,Grocery,Rice,4,1645.72,10,658.29,5924.59,4595.33,1329.27,Cash,New,SP-007
ORD-02382,2025-01-07,CUST-00580,West,Pune,Store F,Store,Clothing,Jacket,2,2621.92,10,524.38,4719.46,3815.63,903.82,Credit Card,Returning,SP-003
ORD-03289,2025-01-08,CUST-02460,South,Kochi,Store D,Online,Home Appliances,Microwave,1,10196.1,5,509.8,9686.3,7633.76,2052.53,UPI,Returning,SP-025
ORD-09318,2025-01-08,CUST-01541,Central,Bhopal,Store E,Online,Clothing,Jeans,1,1136.33,20,227.27,909.06,692.66,216.4,Net Banking,New,SP-001
ORD-09119,2025-01-08,CUST-01671,East,Patna,Store F,Store,Clothing,T-Shirt,1,1320.36,0,0.0,1320.36,1060.06,260.3,Debit Card,Returning,SP-022
ORD-06420,2025-01-08,CUST-02042,East,Kolkata,Store C,Store,Grocery,Rice,1,1736.48,0,0.0,1736.48,1480.46,256.02,Net Banking,New,SP-020
ORD-03978,2025-01-08,CUST-00440,North,Lucknow,Store F,Store,Home Appliances,Microwave,1,14033.44,0,0.0,14033.44,11504.33,2529.11,Net Banking,Returning,SP-024
ORD-08918,2025-01-08,CUST-02033,South,Chennai,Store B,Store,Clothing,Jacket,1,5793.27,25,1448.32,4344.95,3449.05,895.91,Cash,New,SP-005
ORD-03934,2025-01-08,CUST-02135,North,Jaipur,Store E,Online,Clothing,Shoes,1,4144.97,15,621.75,3523.22,2955.73,567.5,Debit Card,Loyal,SP-025
ORD-02544,2025-01-08,CUST-01564,South,Hyderabad,Store A,Online,Furniture,Bookshelf,1,7148.4,0,0.0,7148.4,4761.86,2386.54,UPI,Returning,SP-021
ORD-03981,2025-01-08,CUST-00529,East,Ranchi,Store F,Store,Grocery,Rice,1,944.91,5,47.25,897.66,644.18,253.48,UPI,New,SP-026
ORD-02566,2025-01-08,CUST-00063,North,Chandigarh,Store E,Store,Home Appliances,Refrigerator,2,49656.02,15,14896.81,84415.23,67918.89,16496.35,UPI,Returning,SP-015
ORD-03476,2025-01-08,CUST-01266,East,Patna,Store C,Online,Home Appliances,Washing Machine,4,36698.75,20,29359.0,117436.0,91990.34,25445.66,UPI,Returning,SP-005
ORD-01251,2025-01-08,CUST-01351,Central,Indore,Store E,Online,Furniture,Bed,1,42967.33,10,4296.73,38670.6,31328.42,7342.17,Net Banking,Loyal,SP-015
ORD-07135,2025-01-08,CUST-00893,West,Mumbai,Store C,Store,Electronics,Laptop,1,48771.24,10,4877.12,43894.12,38457.54,5436.58,Credit Card,Loyal,SP-017
ORD-03182,2025-01-08,CUST-00037,South,Bengaluru,Store D,Store,Home Appliances,Refrigerator,1,36521.45,15,5478.22,31043.23,21624.19,9419.05,Net Banking,New,SP-004
ORD-02045,2025-01-08,CUST-01498,West,Surat,Store A,Store,Electronics,Laptop,1,76782.06,10,7678.21,69103.85,57712.79,11391.06,Debit Card,New,SP-022
ORD-04744,2025-01-08,CUST-00333,Central,Bhopal,Store B,Store,Furniture,Sofa,2,62648.62,20,25059.45,100237.79,64046.22,36191.57,Debit Card,New,SP-011
ORD-02990,2025-01-08,CUST-01265,East,Patna,Store C,Store,Electronics,Smartwatch,2,5290.89,25,2645.44,7936.34,6306.63,1629.7,Cash,Returning,SP-019
ORD-04936,2025-01-08,CUST-00189,Central,Raipur,Store D,Store,Clothing,T-Shirt,3,1738.49,5,260.77,4954.7,3624.59,1330.11,Net Banking,Loyal,SP-028
ORD-02967,2025-01-08,CUST-02459,Central,Nagpur,Store D,Store,Electronics,Headphones,4,1787.4,25,1787.4,5362.2,4206.62,1155.58,Credit Card,Returning,SP-008
ORD-09656,2025-01-08,CUST-01315,East,Bhubaneswar,Store E,Store,Clothing,Jacket,1,1575.43,10,157.54,1417.89,1125.06,292.83,Net Banking,New,SP-027
ORD-00829,2025-01-08,CUST-01684,West,Pune,Store C,Store,Furniture,Study Table,2,11796.76,0,0.0,23593.52,19719.87,3873.65,Credit Card,Returning,SP-006
ORD-05607,2025-01-08,CUST-01325,East,Bhubaneswar,Store B,Online,Grocery,Snacks,1,224.05,10,22.4,201.64,161.93,39.72,UPI,Returning,SP-017
ORD-01765,2025-01-08,CUST-02123,East,Bhubaneswar,Store B,Store,Grocery,Cooking Oil,1,714.77,20,142.95,571.82,369.53,202.29,UPI,New,SP-003
ORD-09691,2025-01-08,CUST-02281,South,Bengaluru,Store E,Online,Home Appliances,Vacuum Cleaner,1,14531.33,25,3632.83,10898.5,8821.92,2076.58,Cash,Returning,SP-019
ORD-00876,2025-01-08,CUST-02425,South,Bengaluru,Store E,Store,Furniture,Study Table,4,10085.97,0,0.0,40343.88,29084.79,11259.09,Cash,New,SP-027
ORD-05393,2025-01-08,CUST-00019,East,Kolkata,Store D,Online,Electronics,Smartwatch,1,5321.63,5,266.08,5055.55,3179.0,1876.55,Credit Card,Returning,SP-019
ORD-01942,2025-01-08,CUST-00866,Central,Bhopal,Store B,Online,Clothing,Dress,1,2496.46,10,249.65,2246.81,1421.1,825.71,Credit Card,Loyal,SP-012
ORD-00688,2025-01-08,CUST-02423,South,Kochi,Store C,Store,Home Appliances,Refrigerator,5,35273.72,20,35273.72,141094.88,87985.89,53108.99,Net Banking,Returning,SP-008
ORD-07144,2025-01-08,CUST-00851,West,Pune,Store F,Online,Electronics,Tablet,2,26056.33,25,13028.16,39084.5,34026.88,5057.62,Cash,New,SP-015
ORD-09925,2025-01-08,CUST-00575,East,Ranchi,Store C,Store,Home Appliances,Microwave,2,17800.18,5,1780.02,33820.34,23898.8,9921.55,Net Banking,Returning,SP-016
ORD-05894,2025-01-08,CUST-01947,North,Chandigarh,Store A,Online,Furniture,Bed,3,52916.61,10,15874.98,142874.85,114779.27,28095.58,Net Banking,Loyal,SP-002
ORD-09594,2025-01-08,CUST-01750,North,Delhi,Store D,Store,Electronics,Smartwatch,2,2648.99,10,529.8,4768.18,3688.94,1079.24,Debit Card,New,SP-029
ORD-08202,2025-01-08,CUST-00938,West,Mumbai,Store E,Store,Grocery,Snacks,2,341.08,10,68.22,613.94,516.31,97.63,Net Banking,Loyal,SP-029
ORD-06161,2025-01-08,CUST-01366,South,Kochi,Store F,Online,Grocery,Tea,2,582.75,10,116.55,1048.95,892.22,156.73,Credit Card,Returning,SP-022
ORD-06036,2025-01-08,CUST-01097,North,Delhi,Store A,Online,Home Appliances,Microwave,3,11739.65,15,5282.84,29936.11,23083.48,6852.63,UPI,Loyal,SP-017
ORD-01320,2025-01-09,CUST-01911,South,Bengaluru,Store F,Store,Furniture,Bed,2,18957.71,15,5687.31,32228.11,25106.61,7121.5,Net Banking,New,SP-028
ORD-01844,2025-01-09,CUST-02486,North,Jaipur,Store E,Store,Furniture,Sofa,2,46338.0,20,18535.2,74140.8,54981.11,19159.69,Credit Card,Returning,SP-012
ORD-01784,2025-01-09,CUST-01373,West,Ahmedabad,Store D,Online,Furniture,Bookshelf,1,11325.9,5,566.29,10759.6,7998.08,2761.52,UPI,Returning,SP-015
ORD-04167,2025-01-09,CUST-01299,West,Mumbai,Store E,Store,Electronics,Smartphone,2,30651.32,0,0.0,61302.64,51192.53,10110.11,Net Banking,Returning,SP-013
ORD-08370,2025-01-09,CUST-01244,South,Chennai,Store C,Online,Grocery,Snacks,2,156.43,0,0.0,312.86,216.62,96.24,Debit Card,New,SP-017
ORD-07374,2025-01-09,CUST-00534,East,Bhubaneswar,Store D,Store,Home Appliances,Air Conditioner,3,59522.08,5,8928.31,169637.93,122710.66,46927.27,UPI,New,SP-010
ORD-00270,2025-01-09,CUST-01909,South,Hyderabad,Store E,Store,Electronics,Headphones,2,6130.65,25,3065.32,9195.97,6324.1,2871.87,UPI,Returning,SP-013
ORD-02204,2025-01-09,CUST-01896,North,Jaipur,Store E,Online,Electronics,Headphones,2,4773.52,10,954.7,8592.34,6579.62,2012.72,Cash,New,SP-001
ORD-06395,2025-01-09,CUST-02040,West,Pune,Store D,Store,Furniture,Study Table,1,12383.43,0,0.0,12383.43,9254.83,3128.6,Cash,Returning,SP-011
ORD-07084,2025-01-09,CUST-01412,West,Mumbai,Store E,Store,Electronics,Headphones,5,2164.41,0,0.0,10822.05,6801.42,4020.63,UPI,Loyal,SP-029
ORD-00602,2025-01-09,CUST-01713,East,Ranchi,Store B,Store,Grocery,Snacks,5,183.27,10,91.64,824.72,601.4,223.32,Debit Card,Returning,SP-011
ORD-07328,2025-01-09,CUST-00970,East,Patna,Store C,Store,Electronics,Smartwatch,1,7043.29,10,704.33,6338.96,4135.25,2203.71,UPI,New,SP-027
ORD-06721,2025-01-09,CUST-01607,South,Hyderabad,Store A,Store,Clothing,Jeans,2,1393.19,25,696.6,2089.78,1468.63,621.15,Net Banking,New,SP-024
ORD-01568,2025-01-09,CUST-01853,South,Chennai,Store F,Store,Clothing,Jacket,1,5350.33,10,535.03,4815.3,4193.37,621.93,Debit Card,Returning,SP-023
ORD-08723,2025-01-09,CUST-02063,North,Jaipur,Store B,Store,Home Appliances,Vacuum Cleaner,1,5062.78,15,759.42,4303.36,3672.82,630.55,Net Banking,Returning,SP-004
ORD-08939,2025-01-09,CUST-01458,East,Bhubaneswar,Store A,Store,Electronics,Headphones,1,5580.84,20,1116.17,4464.67,3701.95,762.73,Credit Card,Loyal,SP-026
ORD-06173,2025-01-09,CUST-02425,South,Chennai,Store A,Store,Electronics,Smartphone,1,21252.5,5,1062.62,20189.88,12900.32,7289.55,Credit Card,New,SP-005
ORD-08166,2025-01-09,CUST-00967,East,Ranchi,Store C,Store,Clothing,Jeans,1,2962.35,25,740.59,2221.76,1512.28,709.49,Debit Card,Returning,SP-007
ORD-08829,2025-01-09,CUST-01914,South,Chennai,Store B,Store,Furniture,Bed,1,47687.82,0,0.0,47687.82,40817.69,6870.13,Credit Card,Returning,SP-017
ORD-05662,2025-01-09,CUST-00816,West,Ahmedabad,Store F,Store,Home Appliances,Air Conditioner,1,37316.95,15,5597.54,31719.41,27713.44,4005.97,Credit Card,New,SP-030
ORD-01598,2025-01-09,CUST-02256,West,Pune,Store E,Store,Grocery,Snacks,1,284.69,0,0.0,284.69,208.47,76.22,Net Banking,Loyal,SP-005
ORD-06424,2025-01-09,CUST-00941,West,Surat,Store C,Online,Furniture,Study Table,3,7650.76,20,4590.46,18361.82,14742.15,3619.68,Credit Card,New,SP-030
ORD-09801,2025-01-09,CUST-00131,North,Lucknow,Store D,Store,Electronics,Tablet,1,34483.85,10,3448.38,31035.46,21443.82,9591.64,Debit Card,New,SP-006
ORD-09971,2025-01-09,CUST-00440,South,Hyderabad,Store D,Online,Clothing,Jeans,5,2929.38,0,0.0,14646.9,12245.31,2401.59,Net Banking,Loyal,SP-024
ORD-00098,2025-01-09,CUST-00529,East,Patna,Store E,Store,Electronics,Smartphone,1,26170.59,25,6542.65,19627.94,14841.1,4786.85,Cash,Returning,SP-028
ORD-09578,2025-01-09,CUST-00141,West,Surat,Store F,Store,Grocery,Snacks,1,298.3,25,74.58,223.73,184.04,39.69,Cash,Returning,SP-012
ORD-02684,2025-01-10,CUST-01939,North,Delhi,Store F,Online,Electronics,Smartphone,1,19361.46,10,1936.15,17425.31,12091.03,5334.29,Cash,New,SP-010
ORD-02525,2025-01-10,CUST-00711,West,Ahmedabad,Store C,Store,Grocery,Tea,1,687.24,5,34.36,652.88,544.96,107.91,Net Banking,Returning,SP-012
ORD-07613,2025-01-10,CUST-01217,Central,Raipur,Store E,Store,Electronics,Smartphone,1,37892.21,5,1894.61,35997.6,23556.73,12440.87,Debit Card,New,SP-019
ORD-05282,2025-01-10,CUST-00945,South,Kochi,Store E,Online,Grocery,Cooking Oil,2,202.3,0,0.0,404.6,353.48,51.12,UPI,New,SP-013
ORD-01973,2025-01-10,CUST-00900,Central,Raipur,Store E,Online,Grocery,Rice,1,599.94,10,59.99,539.95,434.01,105.94,Credit Card,New,SP-010
ORD-09655,2025-01-10,CUST-01915,Central,Bhopal,Store F,Online,Home Appliances,Washing Machine,2,42668.02,10,8533.6,76802.44,60290.05,16512.38,Credit Card,New,SP-001
ORD-07906,2025-01-10,CUST-02004,North,Delhi,Store B,Store,Clothing,Jacket,1,4484.18,25,1121.04,3363.14,2901.68,461.45,UPI,Returning,SP-011
ORD-00715,2025-01-10,CUST-00703,Central,Bhopal,Store B,Store,Furniture,Study Table,1,14675.65,15,2201.35,12474.3,9909.44,2564.86,Credit Card,Returning,SP-013
ORD-09610,2025-01-10,CUST-00506,Central,Raipur,Store C,Store,Electronics,Laptop,1,88083.84,10,8808.38,79275.46,61061.99,18213.47,Debit Card,New,SP-002
ORD-02206,2025-01-10,CUST-01422,Central,Nagpur,Store D,Online,Home Appliances,Washing Machine,2,52239.6,15,15671.88,88807.32,76674.43,12132.89,Credit Card,New,SP-019
ORD-04169,2025-01-10,CUST-00997,Central,Raipur,Store D,Store,Grocery,Cooking Oil,1,375.94,0,0.0,375.94,269.0,106.94,Credit Card,Returning,SP-005
ORD-00485,2025-01-10,CUST-00595,West,Mumbai,Store B,Store,Clothing,Shoes,2,5834.26,0,0.0,11668.52,10219.81,1448.71,Net Banking,New,SP-021
ORD-04016,2025-01-10,CUST-01406,South,Hyderabad,Store B,Store,Clothing,Dress,3,2673.73,25,2005.3,6015.89,4451.94,1563.95,Credit Card,Returning,SP-015
ORD-02602,2025-01-10,CUST-02194,South,Hyderabad,Store A,Store,Clothing,Jeans,1,1752.94,10,175.29,1577.65,1144.95,432.7,Net Banking,Loyal,SP-020
ORD-08957,2025-01-10,CUST-01701,North,Jaipur,Store D,Store,Clothing,Dress,2,1164.29,10,232.86,2095.72,1596.78,498.94,Credit Card,New,SP-007
ORD-07473,2025-01-10,CUST-02329,West,Pune,Store A,Store,Clothing,T-Shirt,1,1243.59,0,0.0,1243.59,932.74,310.85,UPI,New,SP-028
ORD-01004,2025-01-10,CUST-02408,Central,Nagpur,Store D,Online,Grocery,Beverages,1,370.75,5,18.54,352.21,308.9,43.31,Debit Card,New,SP-022
ORD-03652,2025-01-10,CUST-02270,East,Ranchi,Store F,Online,Home Appliances,Vacuum Cleaner,5,5439.35,15,4079.51,23117.24,16221.19,6896.05,Credit Card,Returning,SP-025
ORD-06506,2025-01-10,CUST-00047,Central,Bhopal,Store C,Store,Home Appliances,Washing Machine,1,37154.33,0,0.0,37154.33,23253.24,13901.09,Debit Card,New,SP-026
ORD-07365,2025-01-10,CUST-00053,West,Surat,Store F,Online,Grocery,Snacks,2,189.1,5,18.91,359.29,287.26,72.03,UPI,Loyal,SP-016
ORD-06860,2025-01-10,CUST-00371,Central,Bhopal,Store E,Store,Electronics,Smartwatch,1,3292.11,0,0.0,3292.11,2152.88,1139.23,Credit Card,Returning,SP-028
ORD-09943,2025-01-10,CUST-00887,North,Lucknow,Store C,Store,Grocery,Beverages,3,145.02,25,108.77,326.3,269.82,56.48,Credit Card,New,SP-003
ORD-06384,2025-01-10,CUST-00366,East,Patna,Store F,Online,Grocery,Beverages,3,141.1,20,84.66,338.64,230.94,107.7,UPI,Loyal,SP-005
ORD-07106,2025-01-10,CUST-00544,South,Chennai,Store F,Store,Home Appliances,Washing Machine,1,50446.35,15,7566.95,42879.4,36534.2,6345.2,Debit Card,Returning,SP-015
ORD-07141,2025-01-10,CUST-02207,East,Ranchi,Store B,Online,Home Appliances,Refrigerator,1,62287.23,15,9343.08,52944.15,41615.85,11328.29,Cash,Loyal,SP-012
ORD-06795,2025-01-10,CUST-01314,East,Patna,Store F,Online,Electronics,Laptop,2,49792.17,10,9958.43,89625.91,68058.52,21567.38,UPI,Returning,SP-024
ORD-09994,2025-01-10,CUST-01761,East,Patna,Store E,Store,Clothing,Dress,2,1638.78,25,819.39,2458.17,1821.3,636.87,Cash,New,SP-022
ORD-01091,2025-01-10,CUST-00440,East,Ranchi,Store A,Online,Grocery,Tea,2,236.21,15,70.86,401.56,289.9,111.65,Debit Card,Loyal,SP-002
ORD-05770,2025-01-10,CUST-02024,West,Surat,Store D,Store,Electronics,Tablet,3,27758.65,15,12491.39,70784.56,60314.4,10470.16,Net Banking,New,SP-008
ORD-09279,2025-01-10,CUST-02353,West,Mumbai,Store E,Online,Furniture,Study Table,1,9606.9,5,480.34,9126.56,7047.49,2079.06,UPI,Loyal,SP-005
ORD-02241,2025-01-11,CUST-01487,South,Kochi,Store C,Online,Grocery,Beverages,2,343.4,0,0.0,686.8,461.2,225.6,Net Banking,New,SP-026
ORD-03943,2025-01-11,CUST-01880,Central,Bhopal,Store C,Online,Furniture,Bookshelf,1,6537.23,0,0.0,6537.23,4998.36,1538.87,Net Banking,Loyal,SP-017
ORD-08598,2025-01-11,CUST-01026,Central,Indore,Store C,Store,Clothing,Shoes,1,4176.34,15,626.45,3549.89,2411.82,1138.07,Credit Card,Loyal,SP-028
ORD-01293,2025-01-11,CUST-02332,East,Kolkata,Store A,Online,Clothing,Dress,1,1287.1,10,128.71,1158.39,782.81,375.58,Net Banking,New,SP-018
ORD-08479,2025-01-11,CUST-01538,East,Bhubaneswar,Store B,Store,Furniture,Office Chair,1,4701.21,15,705.18,3996.03,3007.54,988.49,Cash,Returning,SP-014
ORD-08964,2025-01-11,CUST-01714,South,Bengaluru,Store B,Store,Clothing,Jeans,2,1779.88,15,533.96,3025.8,2510.41,515.39,UPI,Loyal,SP-017
ORD-02601,2025-01-11,CUST-02267,South,Kochi,Store E,Online,Home Appliances,Refrigerator,4,46823.7,25,46823.7,140471.1,94372.57,46098.53,Debit Card,Returning,SP-002
ORD-05563,2025-01-11,CUST-00451,Central,Raipur,Store F,Store,Furniture,Sofa,2,63474.17,0,0.0,126948.34,94339.1,32609.24,Credit Card,Loyal,SP-003
ORD-01539,2025-01-11,CUST-00216,East,Patna,Store F,Store,Furniture,Sofa,2,46521.06,15,13956.32,79085.8,52599.84,26485.96,Net Banking,Returning,SP-014
ORD-06117,2025-01-11,CUST-01906,South,Hyderabad,Store C,Store,Clothing,Jeans,1,2846.89,10,284.69,2562.2,1945.8,616.4,UPI,New,SP-003
ORD-04578,2025-01-11,CUST-01311,Central,Bhopal,Store F,Store,Home Appliances,Microwave,1,14131.57,5,706.58,13424.99,9107.35,4317.64,Credit Card,New,SP-029
ORD-05978,2025-01-11,CUST-02026,East,Ranchi,Store C,Online,Clothing,T-Shirt,1,1221.49,0,0.0,1221.49,941.21,280.28,Net Banking,New,SP-018
ORD-05942,2025-01-11,CUST-01002,West,Pune,Store C,Store,Grocery,Snacks,1,234.58,10,23.46,211.12,157.85,53.27,UPI,New,SP-027
ORD-07077,2025-01-11,CUST-01324,North,Jaipur,Store B,Online,Furniture,Bookshelf,1,12133.91,15,1820.09,10313.82,8796.06,1517.76,Cash,Returning,SP-021
ORD-04976,2025-01-11,CUST-01385,South,Kochi,Store B,Online,Home Appliances,Air Conditioner,1,62099.52,20,12419.9,49679.62,35120.05,14559.56,Cash,Loyal,SP-024
ORD-07873,2025-01-11,CUST-01414,East,Kolkata,Store B,Online,Electronics,Smartwatch,5,9913.27,0,0.0,49566.35,35484.36,14081.99,Debit Card,New,SP-025
ORD-07772,2025-01-11,CUST-01437,North,Chandigarh,Store E,Store,Grocery,Cooking Oil,2,612.97,5,61.3,1164.64,906.36,258.28,Debit Card,New,SP-013
ORD-01123,2025-01-11,CUST-01647,West,Surat,Store F,Store,Electronics,Smartwatch,3,8419.17,15,3788.63,21468.88,15259.38,6209.51,Net Banking,New,SP-009
ORD-03726,2025-01-11,CUST-00895,West,Mumbai,Store F,Online,Electronics,Laptop,3,64159.26,10,19247.78,173230.0,150086.36,23143.64,UPI,Returning,SP-011
ORD-01802,2025-01-11,CUST-01313,West,Surat,Store E,Online,Clothing,Jacket,1,1805.11,0,0.0,1805.11,1520.06,285.05,Net Banking,Returning,SP-004
ORD-07302,2025-01-11,CUST-01586,West,Pune,Store E,Online,Clothing,T-Shirt,1,1268.89,0,0.0,1268.89,1011.64,257.25,UPI,New,SP-029
ORD-08269,2025-01-11,CUST-02073,East,Bhubaneswar,Store D,Store,Electronics,Tablet,1,16654.3,10,1665.43,14988.87,12085.79,2903.08,Cash,Loyal,SP-021
ORD-05022,2025-01-11,CUST-01272,East,Bhubaneswar,Store D,Online,Home Appliances,Air Conditioner,1,34051.29,0,0.0,34051.29,21514.76,12536.53,Debit Card,Returning,SP-018
ORD-01380,2025-01-11,CUST-01673,North,Lucknow,Store A,Online,Grocery,Beverages,1,274.48,25,68.62,205.86,171.9,33.96,Debit Card,New,SP-013
ORD-09212,2025-01-11,CUST-01095,West,Ahmedabad,Store B,Store,Electronics,Laptop,2,56204.11,0,0.0,112408.22,71862.51,40545.71,Credit Card,Returning,SP-028
ORD-02319,2025-01-12,CUST-00539,East,Kolkata,Store A,Online,Grocery,Cooking Oil,2,238.67,15,71.6,405.74,354.76,50.98,Credit Card,New,SP-015
ORD-09344,2025-01-12,CUST-00656,Central,Raipur,Store E,Store,Furniture,Bookshelf,1,9361.64,0,0.0,9361.64,6715.25,2646.39,Cash,Returning,SP-007
ORD-07124,2025-01-12,CUST-00107,East,Kolkata,Store D,Store,Home Appliances,Air Conditioner,1,40910.09,10,4091.01,36819.08,31453.86,5365.22,Net Banking,New,SP-027
ORD-05599,2025-01-12,CUST-00106,South,Hyderabad,Store D,Store,Grocery,Rice,2,1071.09,10,214.22,1927.96,1438.72,489.24,Cash,New,SP-008
ORD-08315,2025-01-12,CUST-02136,Central,Bhopal,Store D,Store,Clothing,Dress,1,1060.98,5,53.05,1007.93,671.84,336.09,Cash,Loyal,SP-016
ORD-01424,2025-01-12,CUST-00532,East,Patna,Store D,Store,Electronics,Headphones,1,4236.76,15,635.51,3601.25,2645.26,955.98,Credit Card,Returning,SP-002
